volcano_number,volcano_name,eruption_number,vei,start_year,latitude,longitude,primary_volcano_type,last_eruption_year,elevation,tectonic_settings,population_within_5_km,population_within_10_km,population_within_30_km,population_within_100_km
233020,"Fournaise, Piton de la",14246,2,1789,-21.244,55.708,Shield,2020,2632,Intraplate / Oceanic crust (< 15 km),55859,55859,246792,717820
233020,"Fournaise, Piton de la",14245,2,1787,-21.244,55.708,Shield,2020,2632,Intraplate / Oceanic crust (< 15 km),55859,55859,246792,717820
233020,"Fournaise, Piton de la",14244,2,1786,-21.244,55.708,Shield,2020,2632,Intraplate / Oceanic crust (< 15 km),55859,55859,246792,717820
233020,"Fournaise, Piton de la",14243,2,1784,-21.244,55.708,Shield,2020,2632,Intraplate / Oceanic crust (< 15 km),55859,55859,246792,717820
233020,"Fournaise, Piton de la",14242,0,1776,-21.244,55.708,Shield,2020,2632,Intraplate / Oceanic crust (< 15 km),55859,55859,246792,717820
233020,"Fournaise, Piton de la",14241,2,1775,-21.244,55.708,Shield,2020,2632,Intraplate / Oceanic crust (< 15 km),55859,55859,246792,717820
233020,"Fournaise, Piton de la",14240,0,1774,-21.244,55.708,Shield,2020,2632,Intraplate / Oceanic crust (< 15 km),55859,55859,246792,717820
233020,"Fournaise, Piton de la",14239,2,1772,-21.244,55.708,Shield,2020,2632,Intraplate / Oceanic crust (< 15 km),55859,55859,246792,717820
233020,"Fournaise, Piton de la",14238,2,1772,-21.244,55.708,Shield,2020,2632,Intraplate / Oceanic crust (< 15 km),55859,55859,246792,717820
233020,"Fournaise, Piton de la",14236,2,1768,-21.244,55.708,Shield,2020,2632,Intraplate / Oceanic crust (< 15 km),55859,55859,246792,717820
233020,"Fournaise, Piton de la",14235,2,1766,-21.244,55.708,Shield,2020,2632,Intraplate / Oceanic crust (< 15 km),55859,55859,246792,717820
233020,"Fournaise, Piton de la",14234,2,1760,-21.244,55.708,Shield,2020,2632,Intraplate / Oceanic crust (< 15 km),55859,55859,246792,717820
233020,"Fournaise, Piton de la",14232,2,1753,-21.244,55.708,Shield,2020,2632,Intraplate / Oceanic crust (< 15 km),55859,55859,246792,717820
233020,"Fournaise, Piton de la",14231,2,1751,-21.244,55.708,Shield,2020,2632,Intraplate / Oceanic crust (< 15 km),55859,55859,246792,717820
233020,"Fournaise, Piton de la",14230,2,1734,-21.244,55.708,Shield,2020,2632,Intraplate / Oceanic crust (< 15 km),55859,55859,246792,717820
233020,"Fournaise, Piton de la",14229,2,1734,-21.244,55.708,Shield,2020,2632,Intraplate / Oceanic crust (< 15 km),55859,55859,246792,717820
233020,"Fournaise, Piton de la",14228,0,1733,-21.244,55.708,Shield,2020,2632,Intraplate / Oceanic crust (< 15 km),55859,55859,246792,717820
233020,"Fournaise, Piton de la",14227,2,1721,-21.244,55.708,Shield,2020,2632,Intraplate / Oceanic crust (< 15 km),55859,55859,246792,717820
233020,"Fournaise, Piton de la",14226,2,1709,-21.244,55.708,Shield,2020,2632,Intraplate / Oceanic crust (< 15 km),55859,55859,246792,717820
233020,"Fournaise, Piton de la",14225,0,1708,-21.244,55.708,Shield,2020,2632,Intraplate / Oceanic crust (< 15 km),55859,55859,246792,717820
233020,"Fournaise, Piton de la",14224,0,1703,-21.244,55.708,Shield,2020,2632,Intraplate / Oceanic crust (< 15 km),55859,55859,246792,717820
233020,"Fournaise, Piton de la",14223,2,1672,-21.244,55.708,Shield,2020,2632,Intraplate / Oceanic crust (< 15 km),55859,55859,246792,717820
233020,"Fournaise, Piton de la",14222,2,1671,-21.244,55.708,Shield,2020,2632,Intraplate / Oceanic crust (< 15 km),55859,55859,246792,717820
233020,"Fournaise, Piton de la",14221,2,1669,-21.244,55.708,Shield,2020,2632,Intraplate / Oceanic crust (< 15 km),55859,55859,246792,717820
233020,"Fournaise, Piton de la",14220,2,1649,-21.244,55.708,Shield,2020,2632,Intraplate / Oceanic crust (< 15 km),55859,55859,246792,717820
233020,"Fournaise, Piton de la",14219,2,1640,-21.244,55.708,Shield,2020,2632,Intraplate / Oceanic crust (< 15 km),55859,55859,246792,717820
233020,"Fournaise, Piton de la",14218,0,1600,-21.244,55.708,Shield,2020,2632,Intraplate / Oceanic crust (< 15 km),55859,55859,246792,717820
233020,"Fournaise, Piton de la",14217,0,1440,-21.244,55.708,Shield,2020,2632,Intraplate / Oceanic crust (< 15 km),55859,55859,246792,717820
233020,"Fournaise, Piton de la",14216,0,1340,-21.244,55.708,Shield,2020,2632,Intraplate / Oceanic crust (< 15 km),55859,55859,246792,717820
233020,"Fournaise, Piton de la",14215,0,960,-21.244,55.708,Shield,2020,2632,Intraplate / Oceanic crust (< 15 km),55859,55859,246792,717820
233020,"Fournaise, Piton de la",14214,0,600,-21.244,55.708,Shield,2020,2632,Intraplate / Oceanic crust (< 15 km),55859,55859,246792,717820
233020,"Fournaise, Piton de la",14213,0,460,-21.244,55.708,Shield,2020,2632,Intraplate / Oceanic crust (< 15 km),55859,55859,246792,717820
233020,"Fournaise, Piton de la",14212,0,120,-21.244,55.708,Shield,2020,2632,Intraplate / Oceanic crust (< 15 km),55859,55859,246792,717820
233020,"Fournaise, Piton de la",14210,5,-2700,-21.244,55.708,Shield,2020,2632,Intraplate / Oceanic crust (< 15 km),55859,55859,246792,717820
345020,Rincon de la Vieja,22282,1,2018,10.83,-85.324,Complex,2020,1916,Subduction zone / Continental crust (>25 km),271,1428,78668,659105
345020,Rincon de la Vieja,22208,2,2017,10.83,-85.324,Complex,2020,1916,Subduction zone / Continental crust (>25 km),271,1428,78668,659105
345020,Rincon de la Vieja,22132,1,2015,10.83,-85.324,Complex,2020,1916,Subduction zone / Continental crust (>25 km),271,1428,78668,659105
345020,Rincon de la Vieja,20961,1,2014,10.83,-85.324,Complex,2020,1916,Subduction zone / Continental crust (>25 km),271,1428,78668,659105
345020,Rincon de la Vieja,22161,1,2012,10.83,-85.324,Complex,2020,1916,Subduction zone / Continental crust (>25 km),271,1428,78668,659105
345020,Rincon de la Vieja,20813,1,2012,10.83,-85.324,Complex,2020,1916,Subduction zone / Continental crust (>25 km),271,1428,78668,659105
345020,Rincon de la Vieja,20812,1,2011,10.83,-85.324,Complex,2020,1916,Subduction zone / Continental crust (>25 km),271,1428,78668,659105
345020,Rincon de la Vieja,11106,2,1998,10.83,-85.324,Complex,2020,1916,Subduction zone / Continental crust (>25 km),271,1428,78668,659105
345020,Rincon de la Vieja,11105,2,1995,10.83,-85.324,Complex,2020,1916,Subduction zone / Continental crust (>25 km),271,1428,78668,659105
345020,Rincon de la Vieja,11104,2,1991,10.83,-85.324,Complex,2020,1916,Subduction zone / Continental crust (>25 km),271,1428,78668,659105
345020,Rincon de la Vieja,11103,1,1987,10.83,-85.324,Complex,2020,1916,Subduction zone / Continental crust (>25 km),271,1428,78668,659105
345020,Rincon de la Vieja,11102,1,1986,10.83,-85.324,Complex,2020,1916,Subduction zone / Continental crust (>25 km),271,1428,78668,659105
345020,Rincon de la Vieja,11101,1,1985,10.83,-85.324,Complex,2020,1916,Subduction zone / Continental crust (>25 km),271,1428,78668,659105
345020,Rincon de la Vieja,11100,2,1984,10.83,-85.324,Complex,2020,1916,Subduction zone / Continental crust (>25 km),271,1428,78668,659105
345020,Rincon de la Vieja,11099,1,1983,10.83,-85.324,Complex,2020,1916,Subduction zone / Continental crust (>25 km),271,1428,78668,659105
345020,Rincon de la Vieja,11098,1,1970,10.83,-85.324,Complex,2020,1916,Subduction zone / Continental crust (>25 km),271,1428,78668,659105
345020,Rincon de la Vieja,11078,2,1969,10.83,-85.324,Complex,2020,1916,Subduction zone / Continental crust (>25 km),271,1428,78668,659105
345020,Rincon de la Vieja,11097,2,1969,10.83,-85.324,Complex,2020,1916,Subduction zone / Continental crust (>25 km),271,1428,78668,659105
345020,Rincon de la Vieja,11096,3,1966,10.83,-85.324,Complex,2020,1916,Subduction zone / Continental crust (>25 km),271,1428,78668,659105
345020,Rincon de la Vieja,11095,2,1922,10.83,-85.324,Complex,2020,1916,Subduction zone / Continental crust (>25 km),271,1428,78668,659105
345020,Rincon de la Vieja,11093,3,1912,10.83,-85.324,Complex,2020,1916,Subduction zone / Continental crust (>25 km),271,1428,78668,659105
345020,Rincon de la Vieja,11092,2,1902,10.83,-85.324,Complex,2020,1916,Subduction zone / Continental crust (>25 km),271,1428,78668,659105
345020,Rincon de la Vieja,11091,2,1854,10.83,-85.324,Complex,2020,1916,Subduction zone / Continental crust (>25 km),271,1428,78668,659105
345020,Rincon de la Vieja,11090,2,1853,10.83,-85.324,Complex,2020,1916,Subduction zone / Continental crust (>25 km),271,1428,78668,659105
345020,Rincon de la Vieja,11088,2,1849,10.83,-85.324,Complex,2020,1916,Subduction zone / Continental crust (>25 km),271,1428,78668,659105
345020,Rincon de la Vieja,11087,2,1844,10.83,-85.324,Complex,2020,1916,Subduction zone / Continental crust (>25 km),271,1428,78668,659105
345020,Rincon de la Vieja,11086,2,1765,10.83,-85.324,Complex,2020,1916,Subduction zone / Continental crust (>25 km),271,1428,78668,659105
345020,Rincon de la Vieja,11083,4,-1820,10.83,-85.324,Complex,2020,1916,Subduction zone / Continental crust (>25 km),271,1428,78668,659105
273070,Taal,16860,2,1977,14.002,120.993,Caldera,2020,311,Subduction zone / Continental crust (>25 km),717090,717090,2380326,24814047
273070,Taal,16859,2,1976,14.002,120.993,Caldera,2020,311,Subduction zone / Continental crust (>25 km),717090,717090,2380326,24814047
273070,Taal,16858,1,1970,14.002,120.993,Caldera,2020,311,Subduction zone / Continental crust (>25 km),717090,717090,2380326,24814047
273070,Taal,16857,2,1969,14.002,120.993,Caldera,2020,311,Subduction zone / Continental crust (>25 km),717090,717090,2380326,24814047
273070,Taal,16856,2,1968,14.002,120.993,Caldera,2020,311,Subduction zone / Continental crust (>25 km),717090,717090,2380326,24814047
273070,Taal,16855,1,1967,14.002,120.993,Caldera,2020,311,Subduction zone / Continental crust (>25 km),717090,717090,2380326,24814047
273070,Taal,16854,3,1966,14.002,120.993,Caldera,2020,311,Subduction zone / Continental crust (>25 km),717090,717090,2380326,24814047
273070,Taal,16853,4,1965,14.002,120.993,Caldera,2020,311,Subduction zone / Continental crust (>25 km),717090,717090,2380326,24814047
273070,Taal,16852,3,1911,14.002,120.993,Caldera,2020,311,Subduction zone / Continental crust (>25 km),717090,717090,2380326,24814047
273070,Taal,16851,1,1904,14.002,120.993,Caldera,2020,311,Subduction zone / Continental crust (>25 km),717090,717090,2380326,24814047
273070,Taal,16850,2,1903,14.002,120.993,Caldera,2020,311,Subduction zone / Continental crust (>25 km),717090,717090,2380326,24814047
273070,Taal,16848,2,1878,14.002,120.993,Caldera,2020,311,Subduction zone / Continental crust (>25 km),717090,717090,2380326,24814047
273070,Taal,16847,2,1874,14.002,120.993,Caldera,2020,311,Subduction zone / Continental crust (>25 km),717090,717090,2380326,24814047
273070,Taal,16846,2,1873,14.002,120.993,Caldera,2020,311,Subduction zone / Continental crust (>25 km),717090,717090,2380326,24814047
273070,Taal,16845,2,1842,14.002,120.993,Caldera,2020,311,Subduction zone / Continental crust (>25 km),717090,717090,2380326,24814047
273070,Taal,16844,2,1825,14.002,120.993,Caldera,2020,311,Subduction zone / Continental crust (>25 km),717090,717090,2380326,24814047
273070,Taal,16843,2,1808,14.002,120.993,Caldera,2020,311,Subduction zone / Continental crust (>25 km),717090,717090,2380326,24814047
273070,Taal,16842,2,1790,14.002,120.993,Caldera,2020,311,Subduction zone / Continental crust (>25 km),717090,717090,2380326,24814047
273070,Taal,16841,4,1754,14.002,120.993,Caldera,2020,311,Subduction zone / Continental crust (>25 km),717090,717090,2380326,24814047
273070,Taal,16840,4,1749,14.002,120.993,Caldera,2020,311,Subduction zone / Continental crust (>25 km),717090,717090,2380326,24814047
273070,Taal,16839,2,1731,14.002,120.993,Caldera,2020,311,Subduction zone / Continental crust (>25 km),717090,717090,2380326,24814047
273070,Taal,16838,2,1729,14.002,120.993,Caldera,2020,311,Subduction zone / Continental crust (>25 km),717090,717090,2380326,24814047
273070,Taal,16837,4,1716,14.002,120.993,Caldera,2020,311,Subduction zone / Continental crust (>25 km),717090,717090,2380326,24814047
273070,Taal,16836,2,1715,14.002,120.993,Caldera,2020,311,Subduction zone / Continental crust (>25 km),717090,717090,2380326,24814047
273070,Taal,16835,2,1709,14.002,120.993,Caldera,2020,311,Subduction zone / Continental crust (>25 km),717090,717090,2380326,24814047
273070,Taal,16834,2,1707,14.002,120.993,Caldera,2020,311,Subduction zone / Continental crust (>25 km),717090,717090,2380326,24814047
273070,Taal,16833,3,1645,14.002,120.993,Caldera,2020,311,Subduction zone / Continental crust (>25 km),717090,717090,2380326,24814047
273070,Taal,16832,3,1641,14.002,120.993,Caldera,2020,311,Subduction zone / Continental crust (>25 km),717090,717090,2380326,24814047
273070,Taal,16831,3,1635,14.002,120.993,Caldera,2020,311,Subduction zone / Continental crust (>25 km),717090,717090,2380326,24814047
273070,Taal,16830,3,1634,14.002,120.993,Caldera,2020,311,Subduction zone / Continental crust (>25 km),717090,717090,2380326,24814047
273070,Taal,16829,2,1608,14.002,120.993,Caldera,2020,311,Subduction zone / Continental crust (>25 km),717090,717090,2380326,24814047
273070,Taal,16828,3,1591,14.002,120.993,Caldera,2020,311,Subduction zone / Continental crust (>25 km),717090,717090,2380326,24814047
273070,Taal,16827,3,1572,14.002,120.993,Caldera,2020,311,Subduction zone / Continental crust (>25 km),717090,717090,2380326,24814047
273070,Taal,16826,6,-3580,14.002,120.993,Caldera,2020,311,Subduction zone / Continental crust (>25 km),717090,717090,2380326,24814047
282050,Kuchinoerabujima,22296,3,2018,30.443,130.217,Stratovolcano(es),2020,657,Subduction zone / Oceanic crust (< 15 km),1544,1698,5348,149518
282050,Kuchinoerabujima,21073,3,2015,30.443,130.217,Stratovolcano(es),2020,657,Subduction zone / Oceanic crust (< 15 km),1544,1698,5348,149518
282050,Kuchinoerabujima,20952,1,2014,30.443,130.217,Stratovolcano(es),2020,657,Subduction zone / Oceanic crust (< 15 km),1544,1698,5348,149518
282050,Kuchinoerabujima,16979,2,1980,30.443,130.217,Stratovolcano(es),2020,657,Subduction zone / Oceanic crust (< 15 km),1544,1698,5348,149518
282050,Kuchinoerabujima,16978,2,1976,30.443,130.217,Stratovolcano(es),2020,657,Subduction zone / Oceanic crust (< 15 km),1544,1698,5348,149518
282050,Kuchinoerabujima,16977,1,1974,30.443,130.217,Stratovolcano(es),2020,657,Subduction zone / Oceanic crust (< 15 km),1544,1698,5348,149518
282050,Kuchinoerabujima,16976,2,1973,30.443,130.217,Stratovolcano(es),2020,657,Subduction zone / Oceanic crust (< 15 km),1544,1698,5348,149518
282050,Kuchinoerabujima,16975,2,1972,30.443,130.217,Stratovolcano(es),2020,657,Subduction zone / Oceanic crust (< 15 km),1544,1698,5348,149518
282050,Kuchinoerabujima,16974,3,1968,30.443,130.217,Stratovolcano(es),2020,657,Subduction zone / Oceanic crust (< 15 km),1544,1698,5348,149518
282050,Kuchinoerabujima,16973,2,1966,30.443,130.217,Stratovolcano(es),2020,657,Subduction zone / Oceanic crust (< 15 km),1544,1698,5348,149518
282050,Kuchinoerabujima,16972,2,1945,30.443,130.217,Stratovolcano(es),2020,657,Subduction zone / Oceanic crust (< 15 km),1544,1698,5348,149518
282050,Kuchinoerabujima,16971,4,1933,30.443,130.217,Stratovolcano(es),2020,657,Subduction zone / Oceanic crust (< 15 km),1544,1698,5348,149518
282050,Kuchinoerabujima,16970,1,1932,30.443,130.217,Stratovolcano(es),2020,657,Subduction zone / Oceanic crust (< 15 km),1544,1698,5348,149518
282050,Kuchinoerabujima,16969,3,1931,30.443,130.217,Stratovolcano(es),2020,657,Subduction zone / Oceanic crust (< 15 km),1544,1698,5348,149518
282050,Kuchinoerabujima,16968,2,1914,30.443,130.217,Stratovolcano(es),2020,657,Subduction zone / Oceanic crust (< 15 km),1544,1698,5348,149518
282050,Kuchinoerabujima,16966,2,1841,30.443,130.217,Stratovolcano(es),2020,657,Subduction zone / Oceanic crust (< 15 km),1544,1698,5348,149518
282050,Kuchinoerabujima,16965,2,1840,30.443,130.217,Stratovolcano(es),2020,657,Subduction zone / Oceanic crust (< 15 km),1544,1698,5348,149518
241040,Whakaari/White Island,22338,2,2019,-37.52,177.18,Stratovolcano(es),2019,294,Subduction zone / Continental crust (>25 km),5,5,5,190290
241040,Whakaari/White Island,22147,1,2016,-37.52,177.18,Stratovolcano(es),2019,294,Subduction zone / Continental crust (>25 km),5,5,5,190290
241040,Whakaari/White Island,22121,1,2016,-37.52,177.18,Stratovolcano(es),2019,294,Subduction zone / Continental crust (>25 km),5,5,5,190290
241040,Whakaari/White Island,20839,2,2012,-37.52,177.18,Stratovolcano(es),2019,294,Subduction zone / Continental crust (>25 km),5,5,5,190290
241040,Whakaari/White Island,14495,2,2001,-37.52,177.18,Stratovolcano(es),2019,294,Subduction zone / Continental crust (>25 km),5,5,5,190290
241040,Whakaari/White Island,14494,3,2000,-37.52,177.18,Stratovolcano(es),2019,294,Subduction zone / Continental crust (>25 km),5,5,5,190290
241040,Whakaari/White Island,14493,2,1998,-37.52,177.18,Stratovolcano(es),2019,294,Subduction zone / Continental crust (>25 km),5,5,5,190290
241040,Whakaari/White Island,14492,1,1998,-37.52,177.18,Stratovolcano(es),2019,294,Subduction zone / Continental crust (>25 km),5,5,5,190290
241040,Whakaari/White Island,14491,1,1995,-37.52,177.18,Stratovolcano(es),2019,294,Subduction zone / Continental crust (>25 km),5,5,5,190290
241040,Whakaari/White Island,14490,3,1986,-37.52,177.18,Stratovolcano(es),2019,294,Subduction zone / Continental crust (>25 km),5,5,5,190290
241040,Whakaari/White Island,14489,2,1983,-37.52,177.18,Stratovolcano(es),2019,294,Subduction zone / Continental crust (>25 km),5,5,5,190290
241040,Whakaari/White Island,14487,3,1976,-37.52,177.18,Stratovolcano(es),2019,294,Subduction zone / Continental crust (>25 km),5,5,5,190290
241040,Whakaari/White Island,14486,2,1974,-37.52,177.18,Stratovolcano(es),2019,294,Subduction zone / Continental crust (>25 km),5,5,5,190290
241040,Whakaari/White Island,14485,2,1971,-37.52,177.18,Stratovolcano(es),2019,294,Subduction zone / Continental crust (>25 km),5,5,5,190290
241040,Whakaari/White Island,14484,2,1971,-37.52,177.18,Stratovolcano(es),2019,294,Subduction zone / Continental crust (>25 km),5,5,5,190290
241040,Whakaari/White Island,14483,2,1970,-37.52,177.18,Stratovolcano(es),2019,294,Subduction zone / Continental crust (>25 km),5,5,5,190290
241040,Whakaari/White Island,14482,2,1969,-37.52,177.18,Stratovolcano(es),2019,294,Subduction zone / Continental crust (>25 km),5,5,5,190290
241040,Whakaari/White Island,14481,3,1968,-37.52,177.18,Stratovolcano(es),2019,294,Subduction zone / Continental crust (>25 km),5,5,5,190290
241040,Whakaari/White Island,14480,3,1966,-37.52,177.18,Stratovolcano(es),2019,294,Subduction zone / Continental crust (>25 km),5,5,5,190290
241040,Whakaari/White Island,14479,3,1962,-37.52,177.18,Stratovolcano(es),2019,294,Subduction zone / Continental crust (>25 km),5,5,5,190290
241040,Whakaari/White Island,14478,2,1959,-37.52,177.18,Stratovolcano(es),2019,294,Subduction zone / Continental crust (>25 km),5,5,5,190290
241040,Whakaari/White Island,14477,1,1958,-37.52,177.18,Stratovolcano(es),2019,294,Subduction zone / Continental crust (>25 km),5,5,5,190290
